ppg,eda,label
0.611864037884627,0.15279686331336423,0
0.5946703463651988,0.21059543540669354,0
0.501724081424035,0.18256892318964074,0
0.5954709907445814,0.3336304134055964,0
0.5988064766248173,0.20472662508126818,0
0.7178198205186846,0.1365693779581748,0
0.5837671412825416,0.2001323577398085,0
0.6070550466030519,0.23286931755794965,0
0.5886999164871815,0.29062958958608187,0
0.5303251149163334,0.17754878428392026,0
0.6440897370582059,0.12796001758207465,0
0.6226013070509337,0.2979832788572062,0
0.6224792336141476,0.13817150499307507,0
0.5352486386141341,0.18545368021508385,0
0.648515998889713,0.19444044001730887,0
0.505810431791303,0.20389980363025367,0
0.6026415334396678,0.24189971115137632,0
0.6800867385233306,0.17331978618574062,0
0.5181726262248155,0.19387504969412248,0
0.5363908996416421,0.20690800665739154,0
0.5665662374125151,0.21516143418320086,0
0.5331600191111275,0.21263290704505808,0
0.4774237518323746,0.22960184907319142,0
0.554881950784936,0.25005354779654976,0
0.49471004900579674,0.22755329009941178,0
0.5677516682949019,0.23066087249472478,0
0.4942238803301088,0.12893044998434045,0
0.6136919727177511,0.21061300528234883,0
0.49291077331449673,0.23213700972654575,0
0.51172751026491,0.2446687040573883,0
0.5641435229409606,0.17366411761957656,0
0.45744244258970246,0.17538970458923447,0
0.5257585913989333,0.17969664657188733,0
0.5750256549919279,0.23528238733303486,0
0.4244613375624677,0.2602157570870786,0
0.50911933305984,0.18820871097868858,0
0.5078202050689856,0.25403984402702157,0
0.5287430699683814,0.21487573080629935,0
0.4225188646835124,0.20254746349234828,0
0.41294785861000766,0.19825255286197213,0
0.4995630991998313,0.2462123445853789,0
0.48270288106830833,0.22522067919702504,0
0.4746594879604668,0.32279307174245386,0
0.47363332642996503,0.1664505802126063,0
0.4163819477047699,0.23502690946637178,0
0.4559656822414527,0.18272178587669782,0
0.4528753521801989,0.16577749902024175,0
0.39627320103346586,0.20875850352032582,0
0.518950270631897,0.2162294963448267,0
0.4429271337679326,0.35533056212988,0
0.3531488868323861,0.20027460559511576,0
0.43892643092625094,0.1530329719074422,0
0.3506569754836928,0.2232524562587961,0
0.431946743262622,0.1059299305091589,0
0.44363443823551135,0.20512410525866448,0
0.3376949485716235,0.2105832205060363,0
0.4198361219746757,0.24957198754093932,0
0.38516006512502937,0.25858309286747155,0
0.39839480794260396,0.18478351145309382,0
0.44482095265893273,0.20249130366938353,0
0.33032178673709534,0.17177597487274712,0
0.2974363398778923,0.15373890066529644,0
0.2831031475689061,0.22569677937711335,0
0.2791695573426036,0.14658277498065214,0
0.3084134033891564,0.18959071938428942,0
0.3215634692973528,0.16062337842032118,0
0.31050852250607314,0.23792624773219653,0
0.330133768877175,0.30057360538340844,0
0.2814596337765302,0.14548271328231793,0
0.3454572965815024,0.11797120028000652,0
0.2514567518301585,0.2044377921597821,0
0.3925468403769621,0.21152703822757385,0
0.27961218003496563,0.22173512576995133,0
0.19720487500115413,0.18854614667276964,0
0.17819745805296877,0.2008902194956158,0
0.2474923166166481,0.229357716966318,0
0.20377135704891558,0.2630637530739303,0
0.24217142539956663,0.11334978192817469,0
0.22161321770220263,0.1927152604949162,0
0.18574479618235842,0.22191268414594295,0
0.13843837922450533,0.16538345122075346,0
0.09638640338573781,0.29790075004205574,0
0.14111456025144614,0.17963178644465436,0
0.1975346110190343,0.20939765810812758,0
0.15665852709911404,0.23932340930300672,0
0.0748728676230186,0.18201807702319794,0
0.13699361808090538,0.11931367607547227,0
0.13874601215345053,0.19026961412226698,0
0.06640566311085443,0.26323438026684615,0
0.1093780227565208,0.19497760813363768,0
0.09567230283677736,0.16956066140234613,0
0.026662349789915794,0.25822599895283166,0
0.0927301649726661,0.1954636556789434,0
0.0938929305864662,0.18655437179998566,0
0.11100419318365912,0.21959522896806247,0
0.10052672764037154,0.25071994696823685,0
-0.030072731333782896,0.33132812507632525,0
-0.017115231664241164,0.2536642658749696,0
0.04648629344005989,0.2703544708139161,0
0.0373776206335449,0.1871241745475066,0
0.028391841524241346,0.16118909120082606,0
0.1862265654327285,0.2156590759826565,0
0.0130865082896925,0.21796101626708064,0
0.03227577304532599,0.15873689543827144,0
0.014158661380745965,0.20395781801370116,0
-0.010003151975960335,0.2327484365972588,0
-0.06735777997909256,0.23086223826460678,0
-0.0226557231311513,0.23811697318531685,0
-0.1082415249086867,0.22751082902537587,0
-0.09042144171255456,0.1876721715574014,0
-0.11181106028069647,0.18738758519086252,0
-0.09239163297214366,0.15319505862601135,0
0.010327080052686219,0.3024413924873604,0
-0.20766563827914047,0.21393517076147076,0
-0.08885989772471559,0.202080011743164,0
-0.2126512097333706,0.16694307246268414,0
-0.16442448721557848,0.3602255836540965,0
-0.09516080596850623,0.15983629892896326,0
-0.15514074349578816,0.19212031626220485,0
-0.2209523690699678,0.234414566359212,0
-0.21150269698960955,0.24369338483452335,0
-0.15039002824938918,0.26163935131049415,0
-0.22947871054823504,0.3041831859405736,0
-0.19068401766743373,0.23917065532754653,0
-0.2077290840599076,0.16112124455857801,0
-0.25104064930250547,0.2011355403032228,0
-0.11966668738327835,0.2294344271874066,0
-0.20351959312780038,0.31751412263940404,0
-0.3447708185839802,0.14427255864529845,0
-0.24243372345167274,0.27435166983017517,0
-0.2930312422190565,0.2232785750486351,0
-0.2254465998305195,0.25623439533518877,0
-0.3157596702801443,0.20930314474431863,0
-0.28987300668985877,0.1723412610721994,0
-0.26682473595608736,0.2520665435509828,0
-0.256657813780101,0.24730446793859776,0
-0.3677636350984176,0.3132457768727032,0
-0.3322071103684981,0.21403770881918588,0
-0.3468907813648498,0.18477185142452565,0
-0.36339793521673336,0.1368836148417265,0
-0.24997148377960093,0.2558516400022894,0
-0.32543088786381197,0.23613746271991884,0
-0.41608131265118264,0.16671386895692208,0
-0.3144208493887235,0.18813432893768928,0
-0.2614010036314618,0.19178508400734898,0
-0.32299681542351144,0.14103381500820056,0
-0.4576146222587622,0.17435892877946527,0
-0.4127970553539806,0.15861154277180473,0
-0.33209062568866277,0.19473912202012608,0
-0.43758053311068507,0.17848820970044524,0
-0.38667547236843997,0.13413285057598645,0
-0.3767111151473535,0.3166726201501984,0
-0.46827120952877943,0.2782301571755864,0
-0.4312868414613562,0.17671216155052602,0
-0.5966623952706501,0.2293442144616063,0
-0.4920080013308947,0.23665641112239102,0
-0.4595063461961174,0.2753974613724006,0
-0.5152547602395464,0.1749729293031233,0
-0.37712967952454113,0.27056853183764906,0
-0.536037599611348,0.18862793943058143,0
-0.49220736853964286,0.14929009643489802,0
-0.46923576545678986,0.25235005661145404,0
-0.40916855006673325,0.280741161854251,0
-0.5583752704388162,0.34565870132706433,0
-0.43366323477389196,0.1563370013984199,0
-0.49643714813533846,0.2513292609093705,0
-0.5510385654580519,0.1959532264680549,0
-0.4837581031544802,0.2556712361863336,0
-0.5016951335973074,0.14303883510096999,0
-0.5463274128215739,0.15348483588000478,0
-0.5173774623909526,0.1778895955090093,0
-0.5445657559778422,0.2206915509531382,0
-0.5239372218662596,0.18474929734521667,0
-0.5006990907622367,0.24981608987020593,0
-0.4585758876780561,0.2682681155898311,0
-0.6037162499569295,0.24696227374160368,0
-0.43899929707609225,0.29798279066477973,0
-0.646956720609736,0.237894752156904,0
-0.5605179822462825,0.15631859716952895,0
-0.5269634825001611,0.2853922703658548,0
-0.5456537982824057,0.1870256449110384,0
-0.594035093857364,0.2628643936780173,0
-0.5763749067349702,0.29609019152389454,0
-0.5935587693846814,0.29029789323505967,0
-0.6011874722355909,0.14271556404270772,0
-0.5319195852341385,0.1716729083778511,0
-0.559098705687532,0.283780752049998,0
-0.6140135038209762,0.20924740642600081,0
-0.5366747783538954,0.2217422294576504,0
-0.5684442279499534,0.25576478552112303,0
-0.5451877236254308,0.25269971981935924,0
-0.5562377468660084,0.2318835793370166,0
-0.6309236031558696,0.20757018215912076,0
-0.6191034733649331,0.20243019043592664,0
-0.5552158462911817,0.2610185659895122,0
-0.5634133168521592,0.24586211328073515,0
-0.5961931043850301,0.2053786486988565,0
-0.5903624644080692,0.27240927638180346,0
-0.5332907661295134,0.26191196697805774,0
-0.6275619111537212,0.17584057602022773,0
-0.5713017727855141,0.1805351617941806,0
-0.6093033907729863,0.16960666692626006,0
-0.6104786286106331,0.2049832199139645,0
-0.5449201389613261,0.280349946663359,0
-0.5587161198868122,0.17846898569742434,0
-0.5593029248681434,0.22820754480225544,0
-0.53455945113943,0.1860093014723801,0
-0.5985017327298826,0.20588832869257936,0
-0.5650364220752545,0.1434617321592891,0
-0.6140932618667185,0.20799689330312535,0
-0.5816812934368035,0.20939854777310457,0
-0.6035704414649504,0.24615822596753795,0
-0.5912513468171807,0.23036788643092215,0
-0.5652455476208447,0.15934424652295187,0
-0.6346813341037497,0.2735337769751317,0
-0.4877827649389583,0.22989902878645485,0
-0.6412000655459567,0.22936356463662988,0
-0.649971275715257,0.21904478311089912,0
-0.5295849033314817,0.19367604042144554,0
-0.5460022705264789,0.23051404177239332,0
-0.5523411622410824,0.2434633585837866,0
-0.5499588788168663,0.13239916422248021,0
-0.5796852412900724,0.19286591892485366,0
-0.6215006407200342,0.20711662427437944,0
-0.5702815387795492,0.2327325150816733,0
-0.6052331056089066,0.27964954709571616,0
-0.5197923089693411,0.18145696807192124,0
-0.5729451056150573,0.19520592846326873,0
-0.6037823750233873,0.1945373272742338,0
-0.575364125374002,0.18014766530373472,0
-0.5353083489773947,0.25292473205574917,0
-0.5806747677943994,0.2588841798131613,0
-0.5900074969993955,0.16771230604794596,0
-0.5329951894481479,0.2418548125762089,0
-0.5290902755391389,0.13542899332004743,0
-0.5627216719525634,0.19251721700125438,0
-0.5568400943327049,0.20416966381486587,0
-0.5174780343989646,0.3044471244738689,0
-0.5971567440696881,0.20702403759293173,0
-0.5906783394991622,0.11076199116042068,0
-0.5516616253856361,0.1209397314923046,0
-0.5217287138329516,0.22264566815510162,0
-0.4907116635865648,0.2516927436296635,0
-0.42757475209220897,0.23983700572393116,0
-0.45343105626417934,0.22950273013501854,0
-0.4991695357192617,0.27929721672265284,0
-0.48687025830946495,0.19426468781291337,0
-0.5306822167374147,0.2660497886535117,0
-0.47600838794128314,0.13976352860325003,0
-0.483934572783653,0.1761768932100681,0
-0.4476778191761525,0.13113222711278105,0
-0.49938189128097393,0.20780204382828277,0
-0.4261554237534881,0.21929126000085572,0
-0.36948535922823256,0.22736940747789933,0
-0.4454583827599316,0.22481851251333057,0
-0.4137327628181047,0.1754066903307879,0
-0.3930104369022912,0.21233232665311397,0
-0.44118069492669054,0.14703204744588783,0
-0.40342128479038974,0.29012584163518823,0
-0.4074082063106905,0.20684310123607616,0
-0.3964731174841183,0.19764011093119213,0
-0.43323520604680776,0.3015914453079813,0
-0.3864972415215485,0.16009211421071617,0
-0.3558726689670219,0.16598509718897966,0
-0.30117861738899254,0.16751344864955034,0
-0.31865045242320467,0.218990907810405,0
-0.25174966858465997,0.24402607037965943,0
-0.39048920817787064,0.25948827430607174,0
-0.30113873526629376,0.351164278777329,0
-0.3281421782567494,0.11015290219494281,0
-0.22029691141389995,0.25312131636360236,0
-0.3626047311358883,0.1948880202811704,0
-0.356505375271095,0.2434838034677438,0
-0.33674683413985934,0.19187596650188904,0
-0.4051601203873395,0.17748610137658474,0
-0.3173732082207549,0.30721083864955645,0
-0.32109599637295916,0.3151594752724795,0
-0.2676091709198777,0.2242644198520536,0
-0.2499679714412283,0.29071542055093536,0
-0.16511338777923013,0.147598196664042,0
-0.20320799716941876,0.15674940036483997,0
-0.27132459473326503,0.11444628232405238,0
-0.2790952086004713,0.18843395393002288,0
-0.20122030897875867,0.23154961927382536,0
-0.2834183512090186,0.2286676338376049,0
-0.11737471968238407,0.2310518124963827,0
-0.14146908715011608,0.15309188739248508,0
-0.21534771418987855,0.26386247807889074,0
-0.2689498450909256,0.23574612886254,0
-0.1069619910289277,0.26047747902629054,0
-0.17170536203061973,0.12924666807588847,0
-0.09537255704909353,0.23951933189768107,0
-0.22823398382434923,0.1646165389643157,0
-0.16969679627246945,0.20419865033502443,0
-0.13064951871376976,0.25084306989681215,0
-0.11971655248322925,0.22873951728018915,0
-0.13569496645069298,0.18166784998082802,0
-0.07314955785136355,0.22461851878141537,0
-0.14874971292735384,0.14778810721241276,0
-0.09354260800391567,0.28193825477191026,0
-0.07144413460984782,0.21422069600458332,0
-0.042754636398155035,0.2804724061945627,0
-0.02389791888881017,0.1982783366293947,0
-0.1066993217308184,0.1984861335662682,0
-0.11814999961979529,0.18651560565710548,0
0.03147190391290291,0.268593653576052,0
-0.006756509538137494,0.189373411127375,0
-0.05175149315455424,0.25713475261695806,0
0.07227873543737656,0.20584237311513523,0
0.009554372212152733,0.1262268400064192,0
0.07178414578276714,0.1965693136140774,0
0.025240940570602027,0.16618961828765874,0
0.13394316875919438,0.22690017719231853,0
0.1277065401342316,0.1657446662268776,0
0.036515930553889464,0.2716238200487335,0
0.1065561870137442,0.22083128399775173,0
0.09924674954330182,0.21656528927986662,0
0.14439460623617772,0.2582997079095832,0
0.03668465137722184,0.2737604597263977,0
0.1281818731885716,0.27462018743652244,0
0.15572764442893156,0.18712512204994097,0
0.02377317901619011,0.13704666822419947,0
0.06142554886580254,0.19150267318044745,0
0.02747775502224631,0.19500456070220884,0
0.1247904664274001,0.23127805768662227,0
0.18292791328407854,0.20872785298250654,0
0.23092519398082037,0.26044185764437977,0
0.1682331778572604,0.19545605748067438,0
0.25464288625778425,0.22331317470396225,0
0.11285130351235341,0.28542461720885426,0
0.10529015278180438,0.2433765177491586,0
0.19624146200617956,0.22334339196938255,0
0.22673641832273642,0.1963080589594524,0
0.2143654972663383,0.19480372322286288,0
0.12104608222150479,0.18399464241341482,0
0.2283290866217978,0.19953497377426774,0
0.17587556044515834,0.2644286210030289,0
0.28284176400764893,0.21561092750360022,0
0.27589042538972136,0.15927669960155255,0
0.21871030981427336,0.3152338297260038,0
0.2480942962689422,0.24288363663267323,0
0.22884802718790734,0.1565982190521571,0
0.28663170305680946,0.20491295471817486,0
0.34541381200837074,0.2326097322240374,0
0.2561937200821506,0.3123550297498859,0
0.33843618327447283,0.17177981417447405,0
0.29440355650294925,0.27604748505761534,0
0.28888237290338314,0.2972797824408356,0
0.3307093397410949,0.19593275784089043,0
0.2917571369236628,0.21354980415400773,0
0.32321703851321276,0.1756700347307314,0
0.29830603644035786,0.21737245204780511,0
0.4636551308397184,0.2257760223870743,0
0.3743178685692466,0.26064803301073985,0
0.3446194827280246,0.2822347186600442,0
0.39726946720820455,0.19038075388033993,0
0.3878308447681741,0.12947931590252304,0
0.38918604054953115,0.22684334215241114,0
0.43763908250916306,0.24264246961705577,0
0.45140979042397267,0.2904964895052763,0
0.3935189331739495,0.2117519547479725,0
0.3976671115574704,0.2343832341090219,0
0.4190224600903486,0.30397788154583805,0
0.3238975593814589,0.2473523615787516,0
0.36935277387512105,0.20965724388287238,0
0.5194734945221514,0.2033757862806273,0
0.539292996923266,0.21995307125394106,0
0.4504036697825589,0.31034269923176006,0
0.49738888897098743,0.21940067766631866,0
0.48972252823253654,0.22763600791899363,0
0.6335951775755173,0.20457005860061434,0
0.5410118871999495,0.28369491702192823,0
0.48390893004664537,0.3267976238894642,0
0.4476879198886552,0.25139642562620035,0
0.4201900486702552,0.2330644303463027,0
0.5156191115077824,0.23082493881814364,0
0.47244697744931413,0.10983046972254508,0
0.4438543380574943,0.26636336437847374,0
0.4872237422360428,0.2358741539664255,0
0.4699421601760137,0.2506429477020701,0
0.6127246108134423,0.19371274746724904,0
0.5766772913187089,0.21012302522498022,0
0.5363032897810749,0.2088546343510766,0
0.6146836569480901,0.28054704238228767,0
0.548416396913804,0.21058791335088156,0
0.5052214279336957,0.33371893328892654,0
0.6280547730222207,0.25118905013658904,0
0.5823314553134418,0.1659218081884511,0
0.5068846888768683,0.22333863852804028,0
0.5524640010684104,0.19724220908521783,0
0.52130611993424,0.12016685370443789,0
0.4989245963552212,0.3099195362035291,0
0.6172217859088882,0.2651631283112403,0
0.669102193569757,0.25672637909760615,0
0.506290944854211,0.23839620822002625,0
0.6068246676478881,0.1610851587728196,0
0.5484693209973609,0.20606519223207015,0
0.5588382563253038,0.27239509995144306,0
0.5556352388955608,0.1778050717255178,0
0.5439826710445247,0.10383761940450273,0
0.5914019917528827,0.2191307968303976,0
0.5490881237330354,0.22345823152046745,0
0.6056838308545078,0.23738429204498032,0
0.591039737926477,0.2670920654023721,0
0.582859872361307,0.2626064358406063,0
0.5505494147465461,0.24372464749364237,0
0.5680737914487615,0.2906227386381822,0
0.6355308923660153,0.15495769219558153,0
0.6235201833960906,0.2561952839625173,0
0.550173412364367,0.26235312340789535,0
0.6044583668911254,0.1691081029394367,0
0.637365311006071,0.1560026988117297,0
0.5164934510008126,0.1939091349244696,0
0.6271630037343697,0.19818918112488554,0
0.5667585969502308,0.26899723842817214,0
0.6281780447662301,0.20065933807089636,0
0.561107070581866,0.18862886334379136,0
0.5085115170887525,0.20092461442552412,0
0.516727887599729,0.2874979299703631,0
0.5997225858606822,0.23227849398390063,0
0.6093819132629973,0.2727237859996079,0
0.5501217370505265,0.22624607433480143,0
0.626073542579305,0.2964093779885806,0
0.5097391106015573,0.19440778694449284,0
0.5880474628769935,0.29770179982406064,0
0.5292024598924105,0.2425112122255311,0
0.5554291230968414,0.224025440183089,0
0.5885247562715341,0.35715144618097094,0
0.541134708778772,0.17938445879672751,0
0.5627952691258418,0.21454215731070753,0
0.6300729561171438,0.1706648953332583,0
0.5485171067103548,0.27996956782066723,0
0.6166183507186013,0.3168659279788432,0
0.5156896827752185,0.31596263236889166,0
0.5958763550723484,0.29372394295836046,0
0.6385461725745419,0.2227054939136624,0
0.4398382504824923,0.21438448043136887,0
0.5204002784439584,0.1491480526835584,0
0.5857957674418279,0.3345602300697518,0
0.5433603171296257,0.256275469220486,0
0.5685143911007015,0.20828873207198892,0
0.516077243559115,0.29934943376721196,0
0.5468011294640563,0.18436837548226404,0
0.5307595127882124,0.25339771503379827,0
0.5928817029912197,0.22449516861052327,0
0.5430412797864818,0.31512049432148054,0
0.5429073699399655,0.23006797237055993,0
0.5010207258284022,0.16076026677670524,0
0.4927029421156755,0.2371454919681688,0
0.49080639579509455,0.28586989243083555,0
0.5273913944074522,0.23202587704676866,0
0.48173855965692325,0.2723024654213227,0
0.5122811476013018,0.1813302470605662,0
0.5964538267570271,0.23235369368317674,0
0.5310193271947982,0.20250122259464093,0
0.4658303313594311,0.2711357993567058,0
0.5367509436080964,0.23542134746697058,0
0.4507367797591284,0.2684104651731019,0
0.36357744639848943,0.288352314666565,0
0.40931659303488027,0.26860773411714167,0
0.3603139695562962,0.24774273907815492,0
0.43030730475284984,0.1842362164403029,0
0.4427314257853401,0.2340675358349286,0
0.5194593962144767,0.2076123332698825,0
0.4457118232108641,0.2171236675378633,0
0.41204067893790836,0.21566016983796255,0
0.45800001123253226,0.18545061063876336,0
0.29941224035211483,0.13663997192357658,0
0.41509574662074217,0.2011597609662882,0
0.4351125442707962,0.24429589798128495,0
0.31580402563243076,0.16727808511610298,0
0.43999643596785276,0.2355310612134592,0
0.3927218678346944,0.3298203826078267,0
0.3479354782187323,0.2860198011572909,0
0.3931579209559934,0.3171040608531059,0
0.46779018512225423,0.25454339124611625,0
0.3560049826800603,0.29342250055120267,0
0.3518999106523918,0.19890878488089148,0
0.3090208200391953,0.20295002005558213,0
0.28192110861179503,0.09827003510220816,0
0.3582807816723041,0.2945943311135973,0
0.26623840508998425,0.3123632684048771,0
0.30482921204803437,0.20774821914891978,0
0.269507802385175,0.22276950809882198,0
0.3094126993444723,0.19783399973653615,0
0.29415490869765065,0.2547197949973593,0
0.3212937760820899,0.2918937566910472,0
0.2357996467980762,0.14856854273423362,0
0.23963096660131553,0.25623907996279877,0
0.19595319279525134,0.22199357684712936,0
0.21438767233057116,0.24155689703382155,0
0.24712449387936294,0.2588968895216021,0
0.25771410894972474,0.226597079501647,0
0.1653116054633874,0.23088787077239953,0
0.2464072669413232,0.22543346706735706,0
0.26216980083410996,0.28470304753690356,0
0.20647637019312065,0.2571852474562648,0
0.271018865523592,0.24733643833915853,0
0.12982375969043125,0.1728196874000768,0
0.09757629544531898,0.21749829829643372,0
0.06213247539576491,0.2814207554764506,0
0.2170957952296198,0.23843213811808855,0
0.16620458500794782,0.2695838949437498,0
0.12186942540095848,0.324992923483075,0
0.12978109164778912,0.28865764892953466,0
0.050615870839551956,0.24144527435648144,0
0.22026126939516277,0.21129791096410844,0
0.09549578944131797,0.10922990167350033,0
0.08554527617059078,0.22854814735505313,0
0.1073864579611837,0.22072678069025378,0
0.08615500510942692,0.25660572720326547,0
0.06429103380485668,0.2294521681371628,0
0.004553320294237391,0.22118818851645794,0
0.05862064464919374,0.1482975069653371,0
0.12011066271622743,0.1903290740355953,0
0.08423673461203171,0.261220029535527,0
0.08757749864326173,0.3232428710545343,0
-0.02669198274663322,0.23263123231301888,0
-0.05966054884656945,0.25395806718140673,0
-0.025516446906753115,0.2852514333527413,0
-0.025483274529206276,0.19714284069748902,0
0.017404067355151695,0.2560882516741741,0
-0.13095624213381774,0.20078305619569456,0
0.02112754318781096,0.2811087954392535,0
-0.07225473870896079,0.24549773791469007,0
-0.09468812879427195,0.2529101882185759,0
-0.1329223410935683,0.19891767965097495,0
-0.17401427726437674,0.27345923950484413,0
-0.059046473170252065,0.3424032795882561,0
-0.10544986783591617,0.1878320607576955,0
-0.18249975309753536,0.22129970714913014,0
-0.19161474532194328,0.24992804324231138,0
-0.15248028169603667,0.2777279921360981,0
-0.06103934316049234,0.2104903792742343,0
-0.16623649066518437,0.09687619103397124,0
-0.23714571117863092,0.30654719225170995,0
-0.18297050761226621,0.2766730355251163,0
-0.19297549632858066,0.1515603650239764,0
-0.3227988168905119,0.20838931396173238,0
-0.19924163864208236,0.31723688702947694,0
-0.21660132599773138,0.3112775984784044,0
-0.17872533911382227,0.2858797906918588,0
-0.1295203348794655,0.23020217986231895,0
-0.1740218765856731,0.24321718450333807,0
-0.25212415043672115,0.2325815353088067,0
-0.30228130376728374,0.2955998267309554,0
-0.12650613268119254,0.19545572924515847,0
-0.2603742680451561,0.19901787882810423,0
-0.2707398879423932,0.28988160291651577,0
-0.28068202270404596,0.23720981280153733,0
-0.2775473703137345,0.3084112653522063,0
-0.30258007878208687,0.20597229923288912,0
-0.3318884187060603,0.2368690035673756,0
-0.3383225517392999,0.19354728434451968,0
-0.3203208121293986,0.2400960796602962,0
-0.3534854363223474,0.16586061074157837,0
-0.36951330532326226,0.21546629854617066,0
-0.3360303734623608,0.16809528834991339,0
-0.361503962843711,0.2746641552582827,0
-0.2808793340361151,0.2758574725891028,0
-0.495870353690515,0.15357488107930345,0
-0.3159067511660085,0.3068423168809498,0
-0.3152537864880519,0.3650787979293144,0
-0.48821762228934695,0.2425683729475392,0
-0.4085850770177963,0.2082723526018904,0
-0.4168362791305513,0.38160460716567546,0
-0.47536276099596786,0.17449966470279804,0
-0.45050882363092276,0.24151342496377898,0
-0.4736839586849821,0.24954922725432074,0
-0.3369836984773521,0.3078855066477458,0
-0.38415876685084255,0.25867508638386494,0
-0.37361236575949025,0.21581645484050344,0
-0.40725449826829824,0.19324894311292867,0
-0.5058378193956535,0.2237770826224202,0
-0.4815561463009332,0.19058181758987022,0
-0.43670272750515887,0.24337946362876206,0
-0.528014260220383,0.21283840064890408,0
-0.4368881491729844,0.16640633197984134,0
-0.490077047420535,0.30392552306547455,0
-0.5022157743279637,0.21634461947767786,0
-0.45323071000541676,0.1778814174027647,0
